class_name,class_id
../data/music genre/audio/rock/Lee_Farmer_Band-Tearin__through_my_heart___Farmer_Prowse.wav,8
../data/music genre/audio/blues/Kelly_Bell_Band-Talkin__In_Your_Sleep.wav,1
../data/music genre/audio/rock/_Isle_Seven_-Through_Your_Hands.wav,8
../data/music genre/audio/rock/Trip2Go-Understand.wav,8
../data/music genre/audio/rock/FADE-Distracted.wav,8
../data/music genre/audio/rock/retrograde-Letting_Go.wav,8
../data/music genre/audio/raphiphop/Cold_Duck_Complex-Wake_Up.wav,7
../data/music genre/audio/jazz/Scott_Pazera_Trio-42.wav,5
../data/music genre/audio/jazz/The_Billy_Laffoday_Band-Dance_With_the_Lady.wav,5
../data/music genre/audio/jazz/Delve-Is_That_Right.wav,5
../data/music genre/audio/rock/Scream_Sophie-Everyday.wav,8
../data/music genre/audio/rock/Suntower-Gone_Away.wav,8
../data/music genre/audio/jazz/Forte_-Sweet_Juice.wav,5
../data/music genre/audio/jazz/Heitor_Castro-Prana.wav,5
../data/music genre/audio/rock/Clinton_James-Everything__Somehow_.wav,8
../data/music genre/audio/electronic/Byrock-The_Bell.wav,2
../data/music genre/audio/folkcountry/FOR_THE_CAUSE-Eden_June.wav,3
../data/music genre/audio/electronic/Appogee-I_m_Yours.wav,2
../data/music genre/audio/folkcountry/DAVE_HARDIN-The_Tree.wav,3
../data/music genre/audio/folkcountry/Rebecca_Hall-Like_You_Do.wav,3
../data/music genre/audio/rock/Porter-Resurrection.wav,8
../data/music genre/audio/jazz/George_McRae-A_Little_Taste.wav,5
../data/music genre/audio/pop/Stucky-Cundo_Llegara.wav,6
